,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__colsample_bytree,param_model__gamma,param_model__max_depth,param_model__min_child_weight,param_model__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
262,0.40666775703430175,0.11307358877250114,0.004931592941284179,0.0014967405821453652,0.8,5.0,5,1,0.8,"{'model__colsample_bytree': 0.8, 'model__gamma': 5, 'model__max_depth': 5, 'model__min_child_weight': 1, 'model__subsample': 0.8}",-389.4304569468783,-741.8010914385114,-692.0058014587884,-1095.0041690560797,-554.9620987733038,-694.6407235347123,234.59981102753,318,-1.1147219504170975,-3.196449463064366,-7.612257674905968,-12.954595930168368,-16.89085243384568,-8.353775490480297,5.892384713084675
263,0.40699076652526855,0.1273241119631416,0.006123161315917969,0.0020157359054884206,0.8,5.0,5,1,1.0,"{'model__colsample_bytree': 0.8, 'model__gamma': 5, 'model__max_depth': 5, 'model__min_child_weight': 1, 'model__subsample': 1.0}",-361.4119387842437,-548.1179029759844,-738.2593067417669,-1086.5150194258422,-477.90996599938177,-642.4428267854438,253.50641950393313,252,-2.0684427611891683,-3.237165422715448,-6.860236399961448,-12.985662179825718,-16.767978425480337,-8.383897037834425,5.659759958065047
264,0.32033648490905764,0.06646383504023005,0.007558012008666992,0.0028292081249514595,0.8,5.0,5,5,0.6,"{'model__colsample_bytree': 0.8, 'model__gamma': 5, 'model__max_depth': 5, 'model__min_child_weight': 5, 'model__subsample': 0.6}",-407.0154304670101,-611.4365554320927,-637.9321806766826,-968.9325594273724,-501.13420835532105,-625.2901868716957,190.52579857437024,215,-1.3326424491003255,-4.3560205121269595,-9.772618919001903,-15.546535905495116,-20.97055738312015,-10.39567503376889,7.174450358267225
265,0.531112813949585,0.46222048361161816,0.007193088531494141,0.004771709582707234,0.8,5.0,5,5,0.8,"{'model__colsample_bytree': 0.8, 'model__gamma': 5, 'model__max_depth': 5, 'model__min_child_weight': 5, 'model__subsample': 0.8}",-408.6699501401113,-665.9476660858741,-697.0160696460559,-995.371555665909,-501.9145005861391,-653.7839484248179,200.9200174672797,267,-1.3693410259393508,-3.4443082056298633,-8.343865752743158,-14.933564605255798,-18.131099915623892,-9.244435901038411,6.446838138004335
266,0.5564215660095215,0.53733612028207,0.009065771102905273,0.0056167703989120485,0.8,5.0,5,5,1.0,"{'model__colsample_bytree': 0.8, 'model__gamma': 5, 'model__max_depth': 5, 'model__min_child_weight': 5, 'model__subsample': 1.0}",-407.76560611032176,-537.5436461305642,-746.149427099665,-1113.7122045223225,-439.8823393051335,-649.0106446336015,260.66921232816566,265,-2.4088648620609483,-3.605146985591383,-8.69612344999263,-14.063054877049069,-16.804665531887963,-9.115571141316398,5.64128332421653
267,1.03485426902771,0.48214034274196904,0.011665010452270507,0.004466004307185798,0.8,5.0,5,10,0.6,"{'model__colsample_bytree': 0.8, 'model__gamma': 5, 'model__max_depth': 5, 'model__min_child_weight': 10, 'model__subsample': 0.6}",-431.87136178551214,-575.8559702264591,-711.875382504907,-760.3664412953467,-489.4893678992188,-593.8917047422888,125.7853038462397,143,-1.7935754707637772,-5.54486631738878,-11.363492828582357,-17.35421172435173,-22.668547361036786,-11.744938740424686,7.594803469002113
268,1.080333375930786,0.5548266017477594,0.007320976257324219,0.0021918093851727646,0.8,5.0,5,10,0.8,"{'model__colsample_bytree': 0.8, 'model__gamma': 5, 'model__max_depth': 5, 'model__min_child_weight': 10, 'model__subsample': 0.8}",-379.66526251000386,-804.2960735676634,-758.0657152492059,-1149.165202266363,-513.0200603184868,-720.8424627823446,265.1046879208046,349,-1.602390008472413,-4.938281902719502,-9.225490817346586,-16.520647151181986,-21.64394215486747,-10.78615040691759,7.372255747120949
269,0.4315322399139404,0.11661509073310534,0.0060803890228271484,0.001881682762170172,0.8,5.0,5,10,1.0,"{'model__colsample_bytree': 0.8, 'model__gamma': 5, 'model__max_depth': 5, 'model__min_child_weight': 10, 'model__subsample': 1.0}",-476.9457320834628,-533.0107770694467,-715.9115848154291,-1094.128117016194,-495.2099902384452,-663.0412402445957,231.6626671044132,283,-2.444790452798822,-4.937986879319358,-9.692708435220418,-15.568627447775912,-19.375596940719408,-10.403942031166784,6.3386935572889485
270,0.28365440368652345,0.05039219307532229,0.005761480331420899,0.00172082348129863,1.0,0.5,3,1,0.6,"{'model__colsample_bytree': 1.0, 'model__gamma': 0.5, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__subsample': 0.6}",-409.19433022484657,-435.73726026470024,-591.5376927858895,-631.9809861395403,-454.0308846963665,-504.4962308222686,89.64996195012428,14,-4.632664491316771,-13.772534196809742,-27.966745097822336,-41.12448695748702,-47.74807870168097,-27.048901889023362,16.162735474333243
271,0.2491544246673584,0.04333301914298848,0.0072079658508300785,0.0036717416472207202,1.0,0.5,3,1,0.8,"{'model__colsample_bytree': 1.0, 'model__gamma': 0.5, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__subsample': 0.8}",-373.32411754141054,-514.4794675656217,-641.3997266403214,-764.6943802680782,-428.6185644952151,-544.5032513021295,142.4823106701511,47,-4.316105017841173,-12.830788098282467,-24.86816464017712,-39.205023173370584,-47.12577558489516,-25.669171302913306,15.906126416760952
